2.900000000000000000e+03 1.000000000000000000e+00 1.377839015067336328e-03 9.986221609849326164e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.422285434908218075e-03 9.985777145650918118e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.466731854749099822e-03 9.985332681452508963e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.511178274589981786e-03 9.984888217254099807e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.555624694430863533e-03 9.984443753055691761e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.600071114271745280e-03 9.983999288857282606e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.644517534112627244e-03 9.983554824658873450e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.688963953953508991e-03 9.983110360460465404e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.733410373794390738e-03 9.982665896262056249e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.777856793635272485e-03 9.982221432063647093e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.822303213476154449e-03 9.981776967865237937e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.866749633317036196e-03 9.981332503666829892e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.911196053157917943e-03 9.980888039468420736e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.955642472998799907e-03 9.980443575270011580e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.000088892839681654e-03 9.979999111071603535e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.044535312680563401e-03 9.979554646873194379e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.088981732521445148e-03 9.979110182674785223e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.133428152362327329e-03 9.978665718476377178e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.177874572203209076e-03 9.978221254277968022e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.222320992044090823e-03 9.977776790079558866e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.266767411884972570e-03 9.977332325881150821e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.311213831725854317e-03 9.976887861682741665e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.355660251566736064e-03 9.976443397484332509e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.400106671407617812e-03 9.975998933285923354e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.444553091248499992e-03 9.975554469087515308e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.488999511089381739e-03 9.975110004889106152e-01
2.900000000000000000e+03 1.000000000000000000e+00 2.533445930930263486e-03 9.974665540690696997e-01
